latitude,longitude,brightness,confidence,bright_t31,frp,daynight,timestamp
-13.544,132.1854,339.9,87,308.7,35.5,D,1568449320
-13.5458,132.1965,326.3,37,307.8,10.1,D,1568449320
-13.3375,130.8361,335.5,82,305.2,37.3,D,1568449320
-13.3397,130.8498,368,100,309.7,168.4,D,1568449320
-13.342,130.8635,346,91,307.2,69.1,D,1568449320
-13.5467,132.1389,322.8,43,305.1,6.2,D,1568449320
-13.5485,132.1502,380.2,100,308.4,185.1,D,1568449320
-13.5503,132.1614,351.3,95,308.2,64.4,D,1568449320
-13.5521,132.1726,332.3,79,306.7,20.4,D,1568449320
-13.3505,130.8481,324.1,21,307.6,12.7,D,1568449320
-13.5742,132.2489,337,84,309.4,29.8,D,1568449320
-13.3613,130.8461,340.1,87,307.8,50.7,D,1568449320
-13.4103,131.1511,325,66,307.4,14.9,D,1568449320
-13.4209,131.1499,329.4,72,306,22.3,D,1568449320
-13.3661,130.8533,328.2,36,306.9,19.8,D,1568449320
-13.4149,131.1447,329,74,307.1,21.9,D,1568449320
-13.4254,131.1431,325.7,65,306.1,16.5,D,1568449320
-13.407,130.8329,325.6,65,307.8,17.1,D,1568449320
-13.4092,130.8464,326.6,67,307,19.7,D,1568449320
-13.4155,130.8172,350.3,94,307,85.8,D,1568449320
-13.4177,130.831,365,100,309.7,153.1,D,1568449320
-13.4262,130.8153,332.7,76,306.1,31.4,D,1568449320
-13.437,130.8132,330.8,77,305.8,30.6,D,1568449320
-13.4455,130.7974,349.2,93,308.3,85.3,D,1568449320
-13.4563,130.7955,334.5,81,305.6,38.6,D,1568449320
-13.4585,130.8094,331.3,77,304.7,31.3,D,1568449320
-13.4477,130.7902,337.7,84,305.6,46.8,D,1568449320
-13.45,130.8039,343.5,89,308.3,65.3,D,1568449320
-13.4608,130.8021,328,72,304.6,24.3,D,1568449320
-14.2888,135.447,320.5,34,306.8,5.5,D,1568449320
-13.5855,130.1031,330.7,77,306.7,29.7,D,1568449320
-13.5968,130.1011,324,40,306.4,13.4,D,1568449320
-14.1492,132.7624,336,82,311.7,26.7,D,1568449320
-13.8393,130.7262,328.9,74,306.9,26.1,D,1568449320
-14.173,132.7902,333.6,79,311,21.8,D,1568449320
-14.1824,132.7887,334.6,81,310.9,23.5,D,1568449320
-14.184,132.799,328.7,72,311.2,14.1,D,1568449320
-13.9127,130.6795,324.4,63,309.6,15,D,1568449320
-13.9375,130.828,324.5,46,308.8,15.1,D,1568449320
-13.9438,130.7998,337.1,84,307.8,40.4,D,1568449320
-13.946,130.813,369.4,100,312.6,173.1,D,1568449320
-13.9482,130.8263,329.5,74,309.6,24.2,D,1568449320
-14.389,133.0539,335.3,81,312.3,24.7,D,1568449320
-14.3906,133.0639,333.5,79,312.6,21.6,D,1568449320
-14.1619,130.7366,340.4,87,308.7,49.9,D,1568449320
-14.1641,130.7501,328.7,43,308.8,19,D,1568449320
-14.1877,130.7601,346.4,89,309.8,65.1,D,1568449320
-14.1899,130.7737,346.5,82,310.1,66.4,D,1568449320
-14.1776,130.7411,333.1,57,309.5,29.7,D,1568449320
-14.1929,130.7666,355.6,97,310.2,103.3,D,1568449320
-14.105,129.8319,328,61,303.7,32.4,D,1568449320
-14.1075,129.8474,323.5,21,307.6,22.1,D,1568449320
-14.1178,129.9093,323.7,46,303.9,20.4,D,1568449320
-14.1305,129.9857,356.3,98,315.6,134.1,D,1568449320
-14.133,130.0008,325,47,306.1,21.2,D,1568449320
-14.1292,129.9073,347.9,92,302.4,99.6,D,1568449320
-14.1162,129.84,327.4,49,301.8,33.5,D,1568449320
-14.1268,129.9018,346.9,92,303.1,93.6,D,1568449320
-14.1295,129.9172,327.4,46,303.6,28,D,1568449320
-15.3462,135.2521,356.9,98,313.1,60.8,D,1568449320
-15.3475,135.2614,391.2,100,320.5,189,D,1568449320
-15.3489,135.2708,338.5,83,314.2,21.3,D,1568449320
-15.3516,135.2895,328.9,38,312.3,9.2,D,1568449320
-15.3606,135.2881,330.8,62,315,11.7,D,1568449320
-15.3652,135.192,329.8,54,313.7,11.6,D,1568449320
-15.3944,135.14,324.2,41,311,7.2,D,1568449320
-15.4138,135.1466,340.6,86,311.8,29.2,D,1568449320
-15.4152,135.1559,333.2,70,310.2,17,D,1568449320
-15.4258,135.1669,346.5,91,313.6,41.1,D,1568449320
-15.4272,135.1762,326.2,59,311.1,9,D,1568449320
-15.4407,135.2696,333.1,42,314.5,15.7,D,1568449320
-15.4483,135.2589,337.9,51,314.9,21.5,D,1568449320
-15.4574,135.2576,347.1,92,315.6,38.8,D,1568449320
-15.4587,135.2669,334.5,51,311.2,17,D,1568449320
-15.465,135.2469,330.8,74,312.2,13.2,D,1568449320
-15.4664,135.2562,334.5,79,312.5,18.9,D,1568449320
-15.1789,131.644,334.5,80,313.5,27.2,D,1568449320
-15.1969,131.6294,338.1,84,314,33.5,D,1568449320
-16.1521,136.5903,335.3,80,315.5,20.9,D,1568449320
-16.1535,136.6007,353.7,96,316.2,61.8,D,1568449320
-16.1615,136.5889,336.5,72,314.2,20.9,D,1568449320
-16.163,136.5994,358.3,99,317.3,73,D,1568449320
-15.3633,135.135,357,98,309.4,320.5,D,1568459400
-15.3603,135.1626,345.5,91,309.7,188.1,D,1568459400
-15.3782,135.1368,349.1,93,308.9,226.3,D,1568459400
-15.3752,135.1643,372.8,100,312.2,541.2,D,1568459400
-15.426,135.1137,360.5,100,308.9,362.3,D,1568459400
-15.4229,135.1418,332.3,57,308.7,80,D,1568459400
-15.4166,135.1975,329.6,55,308.8,50.9,D,1568459400
-15.4248,135.1179,362.4,100,309.4,392.3,D,1568459400
-15.4159,135.2018,332.4,60,309,67.4,D,1568459400
-15.4396,135.2604,328.7,63,311.4,54.9,D,1568459400
-15.4544,135.262,328.9,66,308.9,57.7,D,1568459400
-15.4722,135.2363,336,83,309.9,108.6,D,1568459400
-15.4692,135.2637,324.4,49,308.8,35.8,D,1568459400
-15.4726,135.2435,338,85,310,126.8,D,1568459400
-12.4869,136.2551,324.2,59,303,37.8,D,1568459460
-12.5824,134.2468,322.3,67,305.9,40.5,D,1568459460
-12.5104,134.0803,320.9,47,304.4,28.7,D,1568459460
-12.2678,135.9103,321.2,65,301.7,33.2,D,1568459460
-12.2545,135.9087,330.5,75,301.4,70.6,D,1568459460
-12.2411,135.907,345.5,80,301.9,153.9,D,1568459460
-12.2277,135.9051,351.7,72,301.9,202.4,D,1568459460
-12.4266,134.1305,347.2,93,306.7,246.8,D,1568459460
-12.4299,134.1006,324.1,65,303.9,58.9,D,1568459460
-12.2436,135.924,323.8,0,299.4,39.7,D,1568459460
-12.2463,135.9026,326,46,301.2,48.7,D,1568459460
-12.2329,135.9007,341.2,0,301.4,120.1,D,1568459460
-12.4309,134.1265,347.1,93,306.1,246.1,D,1568459460
-12.2035,135.919,362.3,0,304.3,289.2,D,1568459460
-12.4155,134.1247,331.2,80,306,101.2,D,1568459460
-12.1902,135.9175,325.9,0,302,55.5,D,1568459460
-12.27,134.7375,324,28,299.9,54,D,1568459460
-12.2689,134.7303,342.7,78,300.3,178.4,D,1568459460
-12.2542,134.7286,338.3,87,304.3,139.2,D,1568459460
-12.4025,132.8234,322.9,68,302,79.5,D,1568459460
-12.3994,132.8193,320.5,52,301.8,62.3,D,1568459460
-12.1945,133.0863,321.6,45,305.2,45,D,1568459460
-12.1894,133.0819,322,62,304.9,50.8,D,1568459460
-12.1339,132.8157,362.4,87,306.8,611.8,D,1568459460
-12.1467,132.8093,356.9,93,304.3,502.6,D,1568459460
-12.1297,132.8076,353.6,91,306.3,440.1,D,1568459460
-12.134,132.7699,349.4,82,303.2,374,D,1568459460
-12.0959,132.804,323,57,302.2,71.2,D,1568459460
-12.0925,132.7995,324.7,65,302,85.5,D,1568459460
-11.8393,133.3391,321.9,75,301.1,64.5,D,1568459460
-11.8431,133.305,316.8,56,301.4,34,D,1568459460
-11.7907,133.333,320.6,63,301.7,57.9,D,1568459460
-11.8322,133.3341,320,59,301.5,50.5,D,1568459460
-11.4193,132.248,325.7,34,299.3,116,D,1568459460
-11.3974,132.2868,324.4,52,299.5,103.7,D,1568459460
-11.3501,132.4011,329,63,299.5,146.9,D,1568459460
-11.4187,132.2437,323.8,26,299,94.8,D,1568459460
-11.3611,132.438,324.3,34,301.5,103.2,D,1568459460
-11.3484,132.3968,328.8,68,299.4,150.6,D,1568459460
-11.3227,132.3139,328.8,82,299.8,161.6,D,1568459460
-11.327,132.2744,330,63,299.6,173.6,D,1568459460
-11.3053,132.3118,334.6,86,300.2,232.9,D,1568459460
-11.3097,132.2722,339.2,78,298.8,291.1,D,1568459460
-11.3362,132.0273,316.6,57,298.2,63.4,D,1568459460
-11.3185,132.0253,329,77,297.5,178.1,D,1568459460
-11.3231,131.9828,339.7,68,297.4,319,D,1568459460
-11.3206,132.3064,339.6,90,300.5,297.9,D,1568459460
-11.3253,132.2667,330,63,299.5,174.4,D,1568459460
-11.3033,132.3042,333.1,85,300,214.2,D,1568459460
-11.3079,132.2646,326,60,298.2,132.9,D,1568459460
-11.3361,132.0197,321.3,64,298.3,98.8,D,1568459460
-11.3184,132.0177,334.1,81,297.7,232.8,D,1568459460
-11.3232,131.9753,331.5,64,297.1,202.6,D,1568459460
-13.5672,132.155,328.1,49,304,121.4,D,1568459460
-13.5492,132.153,329.7,51,303.9,135.2,D,1568459460
-13.5311,132.1511,337,86,302.1,238.7,D,1568459460
-13.5517,132.1496,336.2,86,303.9,226.7,D,1568459460
-13.529,132.1923,324.9,54,300.3,98.5,D,1568459460
-13.5336,132.1478,337.8,87,302.7,256.2,D,1568459460
-14.328,135.4861,321.6,46,306,29.1,D,1568459460
-14.1893,136.4894,324.7,63,302.6,46.1,D,1568459460
-13.8702,136.5369,317.9,52,302.2,23.9,D,1568459460
-15.6386,131.3425,338.7,100,297.2,74.3,N,1568493300
-15.3933,135.1454,302.3,48,291.1,5.4,N,1568493300
-15.445,135.1015,303.4,55,291,5.3,N,1568493300
-15.4437,135.1109,306.1,67,292.2,6.9,N,1568493300
-15.4693,135.2586,303.2,45,292.1,5.1,N,1568493300
-16.1596,136.6077,300.2,20,289.2,4.8,N,1568493300
-15.6403,131.328,314.3,51,295.8,19.3,N,1568493300
-15.6065,131.3183,309.5,55,296.7,12.9,N,1568493300
-14.1518,129.9969,300.2,20,289.2,12.5,N,1568493360
-14.8103,130.0772,307.6,72,295.2,16.3,N,1568493360
-14.7963,130.0926,325.5,100,295.7,54.6,N,1568493360
-14.4061,133.0633,309.8,78,293.5,10.1,N,1568493360
-14.3363,133.048,306.2,67,294.2,7,N,1568493360
-14.1754,132.8003,307.7,51,293.2,8.9,N,1568493360
-14.0137,132.7883,306,66,294.5,7.7,N,1568493360
-14.2005,130.7825,354.3,100,298.2,144.5,N,1568493360
-14.2024,130.7673,350,100,298.2,124.9,N,1568493360
-14.2043,130.7519,359,100,298.5,169.4,N,1568493360
-14.2062,130.7369,312.2,84,295,20.4,N,1568493360
-14.1874,130.7957,313.5,87,294.6,22.2,N,1568493360
-14.1892,130.7808,346.9,100,296.8,111.2,N,1568493360
-14.1911,130.7657,310.6,80,294.9,16.9,N,1568493360
-14.1724,130.8241,340.9,100,297.1,88.2,N,1568493360
-14.1743,130.8092,349,100,298,119.3,N,1568493360
-14.1761,130.7941,321.8,100,294.9,37.1,N,1568493360
-14.1612,130.8224,329,100,296.4,53.2,N,1568493360
-14.163,130.8077,310.4,80,294.2,16.3,N,1568493360
-14.1482,130.835,324.6,100,295.2,43.1,N,1568493360
-14.1499,130.8208,327.4,100,296,49.5,N,1568493360
-11.5824,130.7818,305.8,62,292,11.9,N,1568493360
-11.5756,130.7727,303.2,33,291.4,9.3,N,1568493360
-11.6263,130.8073,303.8,23,291.4,9.2,N,1568493360
-12.0899,132.8482,304.1,58,293.8,4.7,N,1568493360
-12.2492,132.8828,303.2,54,292.1,5.1,N,1568493360
-11.9429,135.8058,305.3,26,294.2,5.6,N,1568493360
-12.388,132.8234,308.2,74,293.1,9.5,N,1568493360
-12.3866,132.8339,307.6,72,292.2,8.9,N,1568493360
-12.3962,132.8353,307.5,36,292.1,8.2,N,1568493360
-12.815,130.5387,317.6,81,292.5,29.7,N,1568493360
-12.2617,134.7337,304.5,60,292.8,5.3,N,1568493360
-12.8263,130.5401,309,38,292,16.2,N,1568493360
-12.8244,130.555,307.5,32,291.9,13.2,N,1568493360
-12.8357,130.5565,355,100,296.4,143.9,N,1568493360
-12.8338,130.5712,360.3,100,297.5,168.9,N,1568493360
-12.832,130.586,369.2,100,298.4,222.9,N,1568493360
-12.8301,130.6007,356.4,100,295.4,150.4,N,1568493360
-12.8414,130.6022,319.8,60,295.1,29.9,N,1568493360
-12.8816,130.5529,304.6,3,290.3,12.2,N,1568493360
-12.1855,135.9083,325.9,100,296.1,19.9,N,1568493360
-12.1842,135.9176,330.7,100,296,26.1,N,1568493360
-12.1932,135.919,333.5,100,295.6,29,N,1568493360
-12.1918,135.9283,321.2,65,294.6,14.6,N,1568493360
-12.2113,135.9218,326.4,100,294,20.5,N,1568493360
-12.2203,135.9232,335,100,294.9,31.6,N,1568493360
-12.4988,134.0913,308.7,75,296.2,6.9,N,1568493360
-12.2579,135.9163,305.2,32,292.2,5.7,N,1568493360
-12.5449,134.2198,308.7,75,293.9,8.1,N,1568493360
-12.4756,136.2581,306.7,69,289.4,8.1,N,1568493360
-13.3448,130.8683,305.7,65,293.3,11.1,N,1568493360
-13.343,130.8826,312.8,86,294,20.7,N,1568493360
-13.3928,130.8457,306,24,293.7,10.1,N,1568493360
-12.8586,134.8031,305.9,66,291.7,7.2,N,1568493360
-13.4171,130.84,312.8,28,293.3,17.8,N,1568493360
-13.4153,130.8543,326.2,100,294.5,43,N,1568493360
-13.43,130.8268,306.1,17,293.6,10.5,N,1568493360
-13.4282,130.8414,313,45,294,18.7,N,1568493360
-13.4264,130.8557,316.3,77,294.4,24.4,N,1568493360
-13.4246,130.8701,306.5,54,294.1,11.7,N,1568493360
-13.4542,130.8148,316.3,93,294.4,26.6,N,1568493360
-13.4523,130.8296,305.7,35,293.3,10.8,N,1568493360
-13.4221,131.1558,305.1,63,294.3,10,N,1568493360
-13.5924,130.1503,303.8,52,290,13.1,N,1568493360
-13.6042,130.1518,305,58,290.6,14.8,N,1568493360
-13.5042,132.1736,309.9,78,295.5,10.2,N,1568493360
-13.5026,132.1855,316.7,94,296.2,18,N,1568493360
-13.5023,132.1797,323.8,100,296.3,26.6,N,1568493360
-13.5094,132.2046,312.5,61,296.1,11.5,N,1568493360
-13.5195,132.206,305.6,17,295.6,5.2,N,1568493360
-12.8017,130.559,307.2,70,293.2,8.5,N,1568504340
-11.3338,132.3815,315.1,87,294.1,12.6,N,1568504340
-11.3351,132.3905,308.9,63,293.8,7.7,N,1568504340
-11.4063,132.2526,309,76,293.2,8.5,N,1568504340
-11.8328,133.3443,302.9,52,292.4,5,N,1568504340
-12.1199,132.7844,302.9,41,292.6,4.7,N,1568504340
-12.2108,132.972,301.5,42,290.5,5.2,N,1568504340
-12.3836,132.8302,312.6,85,292,12.6,N,1568504340
-12.3849,132.8395,306.7,69,290.1,8.4,N,1568504340
-12.8094,130.5479,356,100,295,82.1,N,1568504340
-12.8109,130.5575,374,100,298.4,140.3,N,1568504340
-12.8124,130.5672,315.6,29,292.3,13,N,1568504340
-12.8186,130.5464,334.3,100,293.9,36.9,N,1568504340
-12.8201,130.556,362.8,100,297.5,100.4,N,1568504340
-12.8216,130.5657,336,100,295.2,37.9,N,1568504340
-12.823,130.5753,324,97,294.3,21.6,N,1568504340
-12.8245,130.585,312.7,46,293.2,10.8,N,1568504340
-12.8259,130.5946,312.8,61,293.1,11.1,N,1568504340
-12.8274,130.6042,317,94,293.3,15.3,N,1568504340
-12.827,130.5491,331.5,100,295.4,32.7,N,1568504340
-12.8285,130.5588,325.9,100,295,25,N,1568504340
-12.83,130.5684,309.1,77,293.1,9,N,1568504340
-12.8315,130.578,304.7,30,292.5,5.6,N,1568504340
-12.8362,130.5477,315.2,91,292.9,14.1,N,1568504340
-13.5084,132.2068,302.7,51,292.4,4.5,N,1568504340
-15.6053,131.3152,315.3,91,296.1,11.3,N,1568504400
-16.1548,136.617,307.6,72,287,23.5,N,1568504400
-15.1764,131.6575,306.8,69,291.6,8.1,N,1568504400
-14.803,130.0893,307.8,55,295.3,7.2,N,1568504400
-14.7953,130.1004,306,20,294.6,5.8,N,1568504400
-14.1456,130.0162,301.9,45,290.3,6.6,N,1568504400
-14.1906,130.7849,305.9,18,293.2,5.9,N,1568504400
-14.1441,130.8457,310,78,292.3,9.4,N,1568504400
-15.6108,131.3522,308.1,73,295.7,6.1,N,1568504400
-15.6116,131.298,324.1,100,297.9,19.7,N,1568504400
-15.613,131.3073,323,100,297.5,18.7,N,1568504400
-15.6144,131.3165,316.9,94,297,13.3,N,1568504400
-15.6192,131.2873,315.4,91,296.8,11.6,N,1568504400
-15.6206,131.2966,313.8,84,296.8,10.1,N,1568504400
-15.622,131.3059,327.3,100,298.1,23.6,N,1568504400
-15.6233,131.3151,316,92,296.8,12.4,N,1568504400
-15.6288,131.3522,318.2,96,296.2,14.2,N,1568504400
-15.6364,131.3415,316.4,93,297.1,12.3,N,1568504400
-15.6302,131.3614,328.9,100,297.3,25.8,N,1568504400
-15.6268,131.2767,308.4,74,296,6.5,N,1568504400
-15.6282,131.2859,331.4,100,298.5,28.8,N,1568504400
-15.6296,131.2952,310.9,54,297.1,7.7,N,1568504400
-15.6081,131.3337,310.5,58,295.7,7.3,N,1568504400
-14.1427,130.8363,304.5,39,293.9,5.5,N,1568504400
-14.3664,133.0551,303.1,53,292.6,5.3,N,1568504400
-14.1522,132.7772,302.2,48,288.6,6.4,N,1568504400
-15.7308,130.4933,301.7,43,290.3,4.9,N,1568504400
-14.0051,132.7853,305.9,66,291.4,7.6,N,1568504400
-14.0038,132.7758,306.1,60,291.1,7.5,N,1568504400
-13.4259,130.8479,304,58,291.7,5.8,N,1568504400
-13.4245,130.8385,304.9,62,291.8,6.1,N,1568504400
-13.4103,130.8659,312,27,292.8,9.7,N,1568504400
-13.5408,132.2423,303.9,58,293.5,5,N,1568504400
-15.604,131.3059,306.7,34,296.5,5.1,N,1568504400
-15.7631,130.5849,306.1,67,295.1,5.8,N,1568504400
-15.7617,130.5754,305.4,64,295.1,5.3,N,1568504400
-11.6306,130.814,328.4,54,305.8,37.9,D,1568538240
-11.3123,132.0087,321.9,49,297.9,36.7,D,1568538240
-11.4118,132.4321,335.5,87,299.4,120.5,D,1568538240
-11.4261,132.4306,323,64,296.3,51.8,D,1568538240
-11.6091,133.0802,314.9,0,296,32,D,1568538240
-11.775,133.3215,328.9,61,297.5,110.2,D,1568538240
-11.7713,133.3153,321.8,54,296.2,66.4,D,1568538240
-11.5755,130.7827,333.4,79,306.5,63.2,D,1568538240
-11.5904,130.8,328.1,58,305.8,38.3,D,1568538240
-11.603,130.7983,336.6,87,307.7,69.2,D,1568538240
-11.6156,130.7967,326.1,35,308.7,28,D,1568538240
-11.618,130.8156,327.5,62,305.5,34.3,D,1568538240
-11.6432,130.8124,326.7,25,306,32.3,D,1568538240
-11.6312,130.8072,329,43,307.1,38.4,D,1568538240
-11.6438,130.8056,326,53,307.1,32.1,D,1568538240
-12.1182,132.785,325.9,78,301.2,67.8,D,1568538240
-12.1214,132.8127,321.5,54,302.3,42.4,D,1568538240
-12.2636,132.9906,326.1,78,299.1,78.7,D,1568538240
-12.4099,134.098,313.2,48,290.1,39.9,D,1568538240
-12.414,134.1332,318.5,58,293.4,73.9,D,1568538240
-12.252,132.8988,320.6,0,301.7,45.2,D,1568538240
-12.2615,132.9843,324.6,76,298.6,69.4,D,1568538240
-12.4199,134.1259,319.9,66,291,84.1,D,1568538240
-12.8105,130.5668,341,88,311,97.3,D,1568538240
-12.8129,130.5858,347.3,93,311.3,125.7,D,1568538240
-12.8153,130.6049,337.8,86,310.8,74.4,D,1568538240
-12.7989,130.5626,321.1,28,307,22.2,D,1568538240
-12.8115,130.5611,331.6,46,309.3,50.8,D,1568538240
-12.8138,130.5802,343.7,88,311.7,101.5,D,1568538240
-12.8161,130.5992,345.9,92,311.3,111.7,D,1568538240
-12.8287,130.5977,335.6,61,310.7,56,D,1568538240
-12.8493,130.5565,350.7,95,310.3,138.9,D,1568538240
-12.8595,130.5361,333.1,75,308,56.6,D,1568538240
-12.869,130.6122,331,42,306.7,42.7,D,1568538240
-12.9861,130.3938,362.6,100,310.2,223.7,D,1568538240
-12.9883,130.4124,361.8,100,310.2,221,D,1568538240
-13.048,130.3609,323.8,51,303.6,28.4,D,1568538240
-13.3448,130.8831,331.9,80,312.6,50.2,D,1568538240
-13.3578,130.8814,327.4,70,310.2,31.3,D,1568538240
-13.5182,132.2225,326.1,55,306.6,48.4,D,1568538240
-13.5199,132.2171,327.7,56,307.5,51.9,D,1568538240
-13.4076,130.869,330.2,73,310.9,44.2,D,1568538240
-13.4288,130.8255,335.7,62,311,61.9,D,1568538240
-13.4312,130.8456,337.1,69,311.9,71.4,D,1568538240
-13.4548,130.8227,331.3,55,310.4,48.6,D,1568538240
-13.4654,130.8016,333.2,74,310.9,54.9,D,1568538240
-13.4679,130.8217,342.1,89,309.8,101.5,D,1568538240
-14.1334,132.7289,328,48,310,65.2,D,1568538300
-15.7774,130.5736,338.1,85,311.1,82.6,D,1568538300
-14.8212,130.0806,324.2,51,305.6,23.9,D,1568538300
-15.6004,131.2763,328.7,73,307.4,51.9,D,1568538300
-15.6031,131.2997,340.2,87,309.6,113.8,D,1568538300
-15.6058,131.3233,343.1,89,310.5,135.4,D,1568538300
-15.6143,131.2744,338.5,85,309,108.5,D,1568538300
-15.6254,131.2487,355,97,307.3,241.9,D,1568538300
-15.6282,131.2727,363.5,100,312.1,326.1,D,1568538300
-15.631,131.2969,342.6,89,311.8,122.3,D,1568538300
-15.597,131.3193,339.5,86,309.1,109.3,D,1568538300
-15.6085,131.294,335.2,65,309.1,76.9,D,1568538300
-15.6171,131.2445,334.9,77,306.6,86.8,D,1568538300
-15.6197,131.2682,364.8,100,312.8,339.6,D,1568538300
-15.6337,131.2669,343,84,307.9,135,D,1568538300
-15.6363,131.2909,358.9,99,311.1,269.1,D,1568538300
-15.645,131.2419,381.2,100,308.8,577.1,D,1568538300
-15.6476,131.2654,360,99,311.4,288.9,D,1568538300
-13.569,130.6954,329.5,76,312.4,39.7,D,1568538300
-13.5714,130.7154,327,73,311.1,30.6,D,1568538300
-13.5914,130.1262,330.6,77,306.9,36.6,D,1568538300
-13.6082,130.1609,328,65,304.9,36.7,D,1568538300
-13.5984,129.9802,325.9,49,308.4,24.5,D,1568538300
-13.9924,132.7915,324.4,44,306.9,45,D,1568538300
-14.0048,132.7846,327.3,73,308.2,67.5,D,1568538300
-13.8343,130.7327,325.4,63,307.1,30.5,D,1568538300
-13.8324,130.7262,325.9,68,307.1,32.8,D,1568538300
-14.1359,132.7338,331.4,79,310.7,90.8,D,1568538300
-14.1511,132.7322,330.8,74,308.6,84.7,D,1568538300
-14.1579,132.7911,334.8,76,308.7,109,D,1568538300
-13.9386,130.8385,321.7,35,308.8,20.1,D,1568538300
-13.4658,130.8153,345.8,92,310.7,125.4,D,1568538300
-15.7642,130.5753,328.7,70,312.1,38.1,D,1568538300
-13.936,130.8332,322.4,53,310,24.1,D,1568538300
-14.1486,132.7271,329.8,42,309.1,73.6,D,1568538300
-14.155,132.7862,327.8,23,308.6,57.8,D,1568538300
-14.1735,132.8142,326.2,50,308.8,52.3,D,1568538300
-14.3231,133.0692,324.2,50,307.6,53.1,D,1568538300
-14.3665,133.0328,322.5,30,306.6,45.5,D,1568538300
-14.3701,133.0643,325.5,62,306.8,60.1,D,1568538300
-14.3492,133.0614,324.7,53,306.6,55.2,D,1568538300
-14.3648,133.0593,327.2,63,306.9,70.1,D,1568538300
-14.145,130.8372,331.6,78,312.2,49.8,D,1568538300
-14.4154,133.0868,325.6,68,309.8,61.6,D,1568538300
-14.1817,130.8103,328.3,48,309.2,36,D,1568538300
-14.1328,129.8767,321,41,303.8,17.9,D,1568538300
-14.146,129.9839,331.7,68,308.4,43.6,D,1568538300
-14.1482,130.0019,342.8,89,309,92.3,D,1568538300
-14.7985,130.1033,328.4,38,306.7,31.7,D,1568538300
-14.8087,130.0822,352,90,307.9,148.7,D,1568538300
-14.811,130.1015,331.2,59,307.6,41.8,D,1568538300
-15.4139,135.1265,345.7,89,313.9,39.4,D,1568548380
-15.4156,135.1158,342.8,84,313.6,33.5,D,1568548380
-15.3993,135.157,332.3,44,314.5,11.6,D,1568548380
-15.3897,135.1554,337.8,66,313.9,20.7,D,1568548380
-15.3913,135.1447,369.8,100,316.5,115.4,D,1568548380
-15.7839,130.5626,350.2,93,319.1,47.3,D,1568548380
-15.7853,130.552,348.8,91,318.8,43.6,D,1568548380
-15.7867,130.5414,339.6,82,317.6,24,D,1568548380
-15.7744,130.5611,333.4,61,319.5,12.7,D,1568548380
-15.6649,131.2622,352.8,76,319.2,44.6,D,1568548380
-15.6598,131.2313,350.1,48,319.4,38.1,D,1568548380
-15.6611,131.2215,355.4,80,318.4,52.8,D,1568548380
-15.6518,131.2202,351.5,45,321.4,42.4,D,1568548380
-15.6532,131.2104,381.4,100,324.4,148.4,D,1568548380
-15.6545,131.2005,416.6,100,329.6,380.4,D,1568548380
-15.6559,131.1906,371.7,100,314.5,115.5,D,1568548380
-15.6305,131.3072,335.4,34,320.3,12.8,D,1568548380
-15.6439,131.2091,342.5,44,319.9,28.2,D,1568548380
-15.6453,131.1992,378.3,100,325.3,139.8,D,1568548380
-15.6466,131.1894,410.9,100,330.7,338.8,D,1568548380
-15.648,131.1794,356.9,98,313.6,71.4,D,1568548380
-15.6293,131.2471,350.5,66,321.2,35.1,D,1568548380
-15.6001,131.3229,336.2,77,320.4,14.7,D,1568548380
-15.6081,131.2639,367.7,100,323.8,89.3,D,1568548380
-15.5923,131.3116,359.8,99,321.9,64.5,D,1568548380
-15.5936,131.3018,352.9,95,321.4,45.2,D,1568548380
-15.5949,131.292,343.9,51,319,25.2,D,1568548380
-15.5962,131.2822,345.5,65,318.6,29.7,D,1568548380
-15.5989,131.2625,381.2,100,321.7,147.2,D,1568548380
-15.6003,131.2526,349.3,92,318.4,43.6,D,1568548380
-15.5844,131.3004,345.3,74,319.6,29.4,D,1568548380
-15.587,131.2807,335.2,40,315.5,13.8,D,1568548380
-14.1863,136.472,350,93,307.3,86.1,D,1568548380
-14.1885,136.4589,334.8,69,304.7,38.8,D,1568548380
-14.5596,133.0918,331.9,68,319.7,9.5,D,1568548380
-15.6306,131.2372,351.2,41,321.7,37.8,D,1568548380
-15.632,131.2274,356.6,62,322.1,52.7,D,1568548380
-15.6333,131.2175,360.1,78,320.7,64.6,D,1568548380
-15.636,131.1979,360.7,100,319.1,77,D,1568548380
-15.6374,131.1881,388.7,100,323.1,194.8,D,1568548380
-15.6387,131.1781,334.4,73,309.3,24.3,D,1568548380
-15.6174,131.2654,344.9,72,319.4,24.8,D,1568548380
-15.6187,131.2556,355.1,77,321.7,48.6,D,1568548380
-15.6214,131.2359,359.7,92,317.6,66.1,D,1568548380
-15.6227,131.2261,365.6,100,318.2,85.8,D,1568548380
-15.6241,131.2162,368.3,100,317.7,96.9,D,1568548380
-15.6254,131.2063,377.9,100,320.9,136.3,D,1568548380
-15.6268,131.1966,382.3,100,317.6,158.7,D,1568548380
-15.6281,131.1867,420.6,100,325.4,421.5,D,1568548380
-15.6294,131.1769,393.1,100,316.8,220,D,1568548380
-16.7073,135.3536,339.6,81,317.4,27.1,D,1568548380
-16.4151,136.5602,332.2,60,313.7,19.6,D,1568548380
-16.1595,136.6065,331.1,66,312,16.1,D,1568548380
